Term	Ont	N	DE	P.DE	FDR	ratio
GO:1904395	positive regulation of skeletal muscle acetylcholine-gated channel clustering	BP	5	0	1	1	0
GO:1904398	positive regulation of neuromuscular junction development	BP	2	0	1	1	0
GO:0001543	ovarian follicle rupture	BP	2	0	1	1	0
GO:0001991	regulation of systemic arterial blood pressure by circulatory renin-angiotensin	BP	6	0	1	1	0
GO:0001998	angiotensin-mediated vasoconstriction involved in regulation of systemic arterial blood pressure	BP	3	0	1	1	0
GO:0001999	renal response to blood flow involved in circulatory renin-angiotensin regulation of systemic arterial blood pressure	BP	3	0	1	1	0
GO:0002018	renin-angiotensin regulation of aldosterone production	BP	1	0	1	1	0
GO:0002019	regulation of renal output by angiotensin	BP	1	0	1	1	0
GO:0002033	angiotensin-mediated vasodilation involved in regulation of systemic arterial blood pressure	BP	2	0	1	1	0
GO:0002034	maintenance of blood vessel diameter homeostasis by renin-angiotensin	BP	3	0	1	1	0
GO:0003071	renal system process involved in regulation of systemic arterial blood pressure	BP	3	0	1	1	0
GO:0003096	renal sodium ion transport	BP	4	0	1	1	0
GO:0006801	superoxide metabolic process	BP	15	0	1	1	0
GO:0008065	establishment of blood-nerve barrier	BP	2	0	1	1	0
GO:0009651	response to salt stress	BP	6	0	1	1	0
GO:0010742	macrophage derived foam cell differentiation	BP	11	0	1	1	0
GO:0010743	regulation of macrophage derived foam cell differentiation	BP	9	0	1	1	0
GO:0010744	positive regulation of macrophage derived foam cell differentiation	BP	5	0	1	1	0
GO:0014823	response to activity	BP	17	0	1	1	0
GO:0014824	artery smooth muscle contraction	BP	3	0	1	1	0
GO:0014829	vascular associated smooth muscle contraction	BP	8	0	1	1	0
GO:0014850	response to muscle activity	BP	7	0	1	1	0
GO:0014873	response to muscle activity involved in regulation of muscle adaptation	BP	1	0	1	1	0
GO:0031098	stress-activated protein kinase signaling cascade	BP	19	0	1	1	0
GO:0032928	regulation of superoxide anion generation	BP	7	0	1	1	0
GO:0032930	positive regulation of superoxide anion generation	BP	6	0	1	1	0
GO:0035931	mineralocorticoid secretion	BP	2	0	1	1	0
GO:0035932	aldosterone secretion	BP	2	0	1	1	0
GO:0038166	angiotensin-activated signaling pathway	BP	9	0	1	1	0
GO:0040018	positive regulation of multicellular organism growth	BP	15	0	1	1	0
GO:0042554	superoxide anion generation	BP	8	0	1	1	0
GO:0048143	astrocyte activation	BP	8	0	1	1	0
GO:0051387	negative regulation of neurotrophin TRK receptor signaling pathway	BP	3	0	1	1	0
GO:0051403	stress-activated MAPK cascade	BP	14	0	1	1	0
GO:0070294	renal sodium ion absorption	BP	3	0	1	1	0
GO:0090077	foam cell differentiation	BP	11	0	1	1	0
GO:0090183	regulation of kidney development	BP	11	0	1	1	0
GO:0090189	regulation of branching involved in ureteric bud morphogenesis	BP	7	0	1	1	0
GO:0090190	positive regulation of branching involved in ureteric bud morphogenesis	BP	7	0	1	1	0
GO:0090322	regulation of superoxide metabolic process	BP	8	0	1	1	0
GO:0097638	L-arginine import across plasma membrane	BP	1	0	1	1	0
GO:0097639	L-lysine import across plasma membrane	BP	1	0	1	1	0
GO:0110061	regulation of angiotensin-activated signaling pathway	BP	4	0	1	1	0
GO:0110063	positive regulation of angiotensin-activated signaling pathway	BP	2	0	1	1	0
GO:1900019	regulation of protein kinase C activity	BP	2	0	1	1	0
GO:1900020	positive regulation of protein kinase C activity	BP	2	0	1	1	0
GO:1901201	regulation of extracellular matrix assembly	BP	6	0	1	1	0
GO:1901203	positive regulation of extracellular matrix assembly	BP	4	0	1	1	0
GO:1902022	L-lysine transport	BP	1	0	1	1	0
GO:1902630	regulation of membrane hyperpolarization	BP	3	0	1	1	0
GO:1902632	positive regulation of membrane hyperpolarization	BP	3	0	1	1	0
GO:1903401	L-lysine transmembrane transport	BP	1	0	1	1	0
GO:1903779	regulation of cardiac conduction	BP	2	0	1	1	0
GO:1904385	cellular response to angiotensin	BP	15	0	1	1	0
GO:1905008	regulation of L-lysine import across plasma membrane	BP	1	0	1	1	0
GO:1905010	positive regulation of L-lysine import across plasma membrane	BP	1	0	1	1	0
GO:1905332	positive regulation of morphogenesis of an epithelium	BP	12	0	1	1	0
GO:1905541	regulation of L-arginine import across plasma membrane	BP	1	0	1	1	0
GO:1905589	positive regulation of L-arginine import across plasma membrane	BP	1	0	1	1	0
GO:1990776	response to angiotensin	BP	16	0	1	1	0
GO:2000855	regulation of mineralocorticoid secretion	BP	2	0	1	1	0
GO:2000858	regulation of aldosterone secretion	BP	2	0	1	1	0
GO:2001238	positive regulation of extrinsic apoptotic signaling pathway	BP	17	0	1	1	0
GO:0001569	branching involved in blood vessel morphogenesis	BP	13	0	1	1	0
GO:0001782	B cell homeostasis	BP	9	0	1	1	0
GO:0001922	B-1 B cell homeostasis	BP	1	0	1	1	0
GO:0002347	response to tumor cell	BP	10	0	1	1	0
GO:0002418	immune response to tumor cell	BP	3	0	1	1	0
GO:0002424	T cell mediated immune response to tumor cell	BP	2	0	1	1	0
GO:0002834	regulation of response to tumor cell	BP	3	0	1	1	0
GO:0002835	negative regulation of response to tumor cell	BP	2	0	1	1	0
GO:0002837	regulation of immune response to tumor cell	BP	3	0	1	1	0
GO:0002838	negative regulation of immune response to tumor cell	BP	2	0	1	1	0
GO:0002840	regulation of T cell mediated immune response to tumor cell	BP	2	0	1	1	0
GO:0002841	negative regulation of T cell mediated immune response to tumor cell	BP	2	0	1	1	0
GO:0003214	cardiac left ventricle morphogenesis	BP	8	0	1	1	0
GO:0003241	growth involved in heart morphogenesis	BP	3	0	1	1	0
GO:0003243	circumferential growth involved in left ventricle morphogenesis	BP	1	0	1	1	0
GO:0007530	sex determination	BP	5	0	1	1	0
GO:0007531	mating type determination	BP	1	0	1	1	0
GO:0007532	regulation of mating-type specific transcription, DNA-templated	BP	1	0	1	1	0
GO:0009595	detection of biotic stimulus	BP	8	0	1	1	0
GO:0030277	maintenance of gastrointestinal epithelium	BP	7	0	1	1	0
GO:0033689	negative regulation of osteoblast proliferation	BP	7	0	1	1	0
GO:0035166	post-embryonic hemopoiesis	BP	2	0	1	1	0
GO:0040010	positive regulation of growth rate	BP	1	0	1	1	0
GO:0045895	positive regulation of mating-type specific transcription, DNA-templated	BP	1	0	1	1	0
GO:0045898	regulation of RNA polymerase II transcription preinitiation complex assembly	BP	1	0	1	1	0
GO:0045899	positive regulation of RNA polymerase II transcription preinitiation complex assembly	BP	1	0	1	1	0
GO:0051123	RNA polymerase II preinitiation complex assembly	BP	10	0	1	1	0
GO:0060242	contact inhibition	BP	5	0	1	1	0
GO:0060245	detection of cell density	BP	5	0	1	1	0
GO:0060260	regulation of transcription initiation by RNA polymerase II	BP	17	0	1	1	0
GO:0060261	positive regulation of transcription initiation by RNA polymerase II	BP	15	0	1	1	0
GO:0060729	intestinal epithelial structure maintenance	BP	6	0	1	1	0
GO:0060763	mammary duct terminal end bud growth	BP	6	0	1	1	0
GO:0070897	transcription preinitiation complex assembly	BP	10	0	1	1	0
GO:0097267	omega-hydroxylase P450 pathway	BP	1	0	1	1	0
GO:1903165	response to polycyclic arene	BP	2	0	1	1	0
GO:1903166	cellular response to polycyclic arene	BP	1	0	1	1	0
GO:1904612	response to 2,3,7,8-tetrachlorodibenzodioxine	BP	3	0	1	1	0
GO:1904613	cellular response to 2,3,7,8-tetrachlorodibenzodioxine	BP	2	0	1	1	0
GO:1904681	response to 3-methylcholanthrene	BP	2	0	1	1	0
GO:1904682	cellular response to 3-methylcholanthrene	BP	1	0	1	1	0
GO:2000142	regulation of DNA-templated transcription initiation	BP	18	0	1	1	0
GO:2000144	positive regulation of DNA-templated transcription initiation	BP	16	0	1	1	0
GO:2000279	negative regulation of DNA biosynthetic process	BP	9	0	1	1	0
GO:0006172	ADP biosynthetic process	BP	2	0	1	1	0
GO:0009133	nucleoside diphosphate biosynthetic process	BP	5	0	1	1	0
GO:0009136	purine nucleoside diphosphate biosynthetic process	BP	3	0	1	1	0
GO:0009180	purine ribonucleoside diphosphate biosynthetic process	BP	3	0	1	1	0
GO:0009188	ribonucleoside diphosphate biosynthetic process	BP	4	0	1	1	0
GO:0046102	inosine metabolic process	BP	3	0	1	1	0
GO:0046103	inosine biosynthetic process	BP	2	0	1	1	0
GO:0046940	nucleoside monophosphate phosphorylation	BP	4	0	1	1	0
GO:0002220	innate immune response activating cell surface receptor signaling pathway	BP	19	0	1	1	0
GO:0002430	complement receptor mediated signaling pathway	BP	3	0	1	1	0
GO:0002686	negative regulation of leukocyte migration	BP	7	0	1	1	0
GO:0002752	cell surface pattern recognition receptor signaling pathway	BP	19	0	1	1	0
GO:0003376	sphingosine-1-phosphate receptor signaling pathway	BP	5	0	1	1	0
GO:0006607	NLS-bearing protein import into nucleus	BP	4	0	1	1	0
GO:0006851	mitochondrial calcium ion transmembrane transport	BP	7	0	1	1	0
GO:0006924	activation-induced cell death of T cells	BP	4	0	1	1	0
GO:0006972	hyperosmotic response	BP	9	0	1	1	0
GO:0006991	response to sterol depletion	BP	6	0	1	1	0
GO:0010421	hydrogen peroxide-mediated programmed cell death	BP	3	0	1	1	0
GO:0010746	regulation of long-chain fatty acid import across plasma membrane	BP	5	0	1	1	0
GO:0010748	negative regulation of long-chain fatty acid import across plasma membrane	BP	2	0	1	1	0
GO:0010761	fibroblast migration	BP	16	0	1	1	0
GO:0010762	regulation of fibroblast migration	BP	13	0	1	1	0
GO:0010763	positive regulation of fibroblast migration	BP	5	0	1	1	0
GO:0010918	positive regulation of mitochondrial membrane potential	BP	4	0	1	1	0
GO:0015911	long-chain fatty acid import across plasma membrane	BP	7	0	1	1	0
GO:0016078	tRNA decay	BP	1	0	1	1	0
GO:0022605	mammalian oogenesis stage	BP	4	0	1	1	0
GO:0031145	anaphase-promoting complex-dependent catabolic process	BP	3	0	1	1	0
GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	BP	12	0	1	1	0
GO:0032071	regulation of endodeoxyribonuclease activity	BP	2	0	1	1	0
GO:0032077	positive regulation of deoxyribonuclease activity	BP	1	0	1	1	0
GO:0032079	positive regulation of endodeoxyribonuclease activity	BP	1	0	1	1	0
GO:0032287	peripheral nervous system myelin maintenance	BP	3	0	1	1	0
GO:0032369	negative regulation of lipid transport	BP	9	0	1	1	0
GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	BP	19	0	1	1	0
GO:0032929	negative regulation of superoxide anion generation	BP	1	0	1	1	0
GO:0032933	SREBP signaling pathway	BP	6	0	1	1	0
GO:0034121	regulation of toll-like receptor signaling pathway	BP	6	0	1	1	0
GO:0034122	negative regulation of toll-like receptor signaling pathway	BP	3	0	1	1	0
GO:0034123	positive regulation of toll-like receptor signaling pathway	BP	2	0	1	1	0
GO:0034142	toll-like receptor 4 signaling pathway	BP	17	0	1	1	0
GO:0034198	cellular response to amino acid starvation	BP	14	0	1	1	0
GO:0034394	protein localization to cell surface	BP	15	0	1	1	0
GO:0035437	maintenance of protein localization in endoplasmic reticulum	BP	4	0	1	1	0
GO:0035519	protein K29-linked ubiquitination	BP	2	0	1	1	0
GO:0035924	cellular response to vascular endothelial growth factor stimulus	BP	24	0	1	1	0
GO:0036265	RNA (guanine-N7)-methylation	BP	2	0	1	1	0
GO:0036316	SREBP-SCAP complex retention in endoplasmic reticulum	BP	3	0	1	1	0
GO:0036415	regulation of tRNA stability	BP	1	0	1	1	0
GO:0036416	tRNA stabilization	BP	1	0	1	1	0
GO:0036444	calcium import into the mitochondrion	BP	7	0	1	1	0
GO:0036481	intrinsic apoptotic signaling pathway in response to hydrogen peroxide	BP	3	0	1	1	0
GO:0036482	neuron intrinsic apoptotic signaling pathway in response to hydrogen peroxide	BP	1	0	1	1	0
GO:0036499	PERK-mediated unfolded protein response	BP	9	0	1	1	0
GO:0038203	TORC2 signaling	BP	4	0	1	1	0
GO:0042306	regulation of protein import into nucleus	BP	17	0	1	1	0
GO:0042307	positive regulation of protein import into nucleus	BP	9	0	1	1	0
GO:0042538	hyperosmotic salinity response	BP	3	0	1	1	0
GO:0043217	myelin maintenance	BP	5	0	1	1	0
GO:0044539	long-chain fatty acid import into cell	BP	8	0	1	1	0
GO:0045792	negative regulation of cell size	BP	2	0	1	1	0
GO:0045838	positive regulation of membrane potential	BP	5	0	1	1	0
GO:0046329	negative regulation of JNK cascade	BP	13	0	1	1	0
GO:0060416	response to growth hormone	BP	10	0	1	1	0
GO:0060674	placenta blood vessel development	BP	13	0	1	1	0
GO:0060706	cell differentiation involved in embryonic placenta development	BP	9	0	1	1	0
GO:0060709	glycogen cell differentiation involved in embryonic placenta development	BP	1	0	1	1	0
GO:0060711	labyrinthine layer development	BP	20	0	1	1	0
GO:0060712	spongiotrophoblast layer development	BP	3	0	1	1	0
GO:0060716	labyrinthine layer blood vessel development	BP	9	0	1	1	0
GO:0062208	positive regulation of pattern recognition receptor signaling pathway	BP	16	0	1	1	0
GO:0070227	lymphocyte apoptotic process	BP	13	0	1	1	0
GO:0070231	T cell apoptotic process	BP	12	0	1	1	0
GO:0070585	protein localization to mitochondrion	BP	17	0	1	1	0
GO:0070972	protein localization to endoplasmic reticulum	BP	5	0	1	1	0
GO:0070979	protein K11-linked ubiquitination	BP	3	0	1	1	0
GO:0071472	cellular response to salt stress	BP	4	0	1	1	0
GO:0071474	cellular hyperosmotic response	BP	7	0	1	1	0
GO:0071475	cellular hyperosmotic salinity response	BP	3	0	1	1	0
GO:0071501	cellular response to sterol depletion	BP	6	0	1	1	0
GO:0071676	negative regulation of mononuclear cell migration	BP	6	0	1	1	0
GO:0072656	maintenance of protein location in mitochondrion	BP	1	0	1	1	0
GO:0072708	response to sorbitol	BP	1	0	1	1	0
GO:0072709	cellular response to sorbitol	BP	1	0	1	1	0
GO:0090199	regulation of release of cytochrome c from mitochondria	BP	11	0	1	1	0
GO:0090201	negative regulation of release of cytochrome c from mitochondria	BP	6	0	1	1	0
GO:0090520	sphingolipid mediated signaling pathway	BP	8	0	1	1	0
GO:0097468	programmed cell death in response to reactive oxygen species	BP	3	0	1	1	0
GO:0106004	tRNA (guanine-N7)-methylation	BP	1	0	1	1	0
GO:0110002	regulation of tRNA methylation	BP	1	0	1	1	0
GO:0110097	regulation of calcium import into the mitochondrion	BP	2	0	1	1	0
GO:0110099	negative regulation of calcium import into the mitochondrion	BP	2	0	1	1	0
GO:0140052	cellular response to oxidised low-density lipoprotein particle stimulus	BP	2	0	1	1	0
GO:0140212	regulation of long-chain fatty acid import into cell	BP	6	0	1	1	0
GO:0140213	negative regulation of long-chain fatty acid import into cell	BP	2	0	1	1	0
GO:0140354	lipid import into cell	BP	10	0	1	1	0
GO:0140467	integrated stress response signaling	BP	12	0	1	1	0
GO:0140895	cell surface toll-like receptor signaling pathway	BP	18	0	1	1	0
GO:0150031	regulation of protein localization to lysosome	BP	3	0	1	1	0
GO:0150033	negative regulation of protein localization to lysosome	BP	2	0	1	1	0
GO:1901298	regulation of hydrogen peroxide-mediated programmed cell death	BP	1	0	1	1	0
GO:1901299	negative regulation of hydrogen peroxide-mediated programmed cell death	BP	1	0	1	1	0
GO:1901653	cellular response to peptide	BP	4	0	1	1	0
GO:1901800	positive regulation of proteasomal protein catabolic process	BP	24	0	1	1	0
GO:1902001	fatty acid transmembrane transport	BP	11	0	1	1	0
GO:1902018	negative regulation of cilium assembly	BP	8	0	1	1	0
GO:1902176	negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	BP	6	0	1	1	0
GO:1902370	regulation of tRNA catabolic process	BP	1	0	1	1	0
GO:1902371	negative regulation of tRNA catabolic process	BP	1	0	1	1	0
GO:1903326	regulation of tRNA metabolic process	BP	2	0	1	1	0
GO:1903327	negative regulation of tRNA metabolic process	BP	2	0	1	1	0
GO:1903377	negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway	BP	3	0	1	1	0
GO:1903383	regulation of hydrogen peroxide-induced neuron intrinsic apoptotic signaling pathway	BP	1	0	1	1	0
GO:1903384	negative regulation of hydrogen peroxide-induced neuron intrinsic apoptotic signaling pathway	BP	1	0	1	1	0
GO:1903750	regulation of intrinsic apoptotic signaling pathway in response to hydrogen peroxide	BP	1	0	1	1	0
GO:1903751	negative regulation of intrinsic apoptotic signaling pathway in response to hydrogen peroxide	BP	1	0	1	1	0
GO:1903897	regulation of PERK-mediated unfolded protein response	BP	8	0	1	1	0
GO:1903898	negative regulation of PERK-mediated unfolded protein response	BP	5	0	1	1	0
GO:1903939	regulation of TORC2 signaling	BP	3	0	1	1	0
GO:1904262	negative regulation of TORC1 signaling	BP	10	0	1	1	0
GO:1904515	positive regulation of TORC2 signaling	BP	2	0	1	1	0
GO:1905550	regulation of protein localization to endoplasmic reticulum	BP	1	0	1	1	0
GO:1905552	positive regulation of protein localization to endoplasmic reticulum	BP	1	0	1	1	0
GO:1905784	regulation of anaphase-promoting complex-dependent catabolic process	BP	2	0	1	1	0
GO:1905786	positive regulation of anaphase-promoting complex-dependent catabolic process	BP	2	0	1	1	0
GO:1905953	negative regulation of lipid localization	BP	12	0	1	1	0
GO:1990418	response to insulin-like growth factor stimulus	BP	1	0	1	1	0
GO:1990928	response to amino acid starvation	BP	15	0	1	1	0
GO:2000008	regulation of protein localization to cell surface	BP	9	0	1	1	0
GO:2000010	positive regulation of protein localization to cell surface	BP	4	0	1	1	0
GO:2000060	positive regulation of ubiquitin-dependent protein catabolic process	BP	23	0	1	1	0
GO:2000191	regulation of fatty acid transport	BP	10	0	1	1	0
GO:2000192	negative regulation of fatty acid transport	BP	2	0	1	1	0
GO:2000235	regulation of tRNA processing	BP	2	0	1	1	0
GO:2000378	negative regulation of reactive oxygen species metabolic process	BP	15	0	1	1	0
GO:2000402	negative regulation of lymphocyte migration	BP	2	0	1	1	0
GO:2000638	regulation of SREBP signaling pathway	BP	3	0	1	1	0
GO:2000639	negative regulation of SREBP signaling pathway	BP	3	0	1	1	0
GO:0002183	cytoplasmic translational initiation	BP	5	0	1	1	0
GO:0002191	cap-dependent translational initiation	BP	2	0	1	1	0
GO:0032000	positive regulation of fatty acid beta-oxidation	BP	4	0	1	1	0
GO:0046321	positive regulation of fatty acid oxidation	BP	6	0	1	1	0
GO:0071484	cellular response to light intensity	BP	1	0	1	1	0
GO:0071486	cellular response to high light intensity	BP	1	0	1	1	0
GO:0097473	retinal rod cell apoptotic process	BP	1	0	1	1	0
GO:1903674	regulation of cap-dependent translational initiation	BP	1	0	1	1	0
GO:1903676	positive regulation of cap-dependent translational initiation	BP	1	0	1	1	0
GO:1904688	regulation of cytoplasmic translational initiation	BP	2	0	1	1	0
GO:1904690	positive regulation of cytoplasmic translational initiation	BP	1	0	1	1	0
GO:1990009	retinal cell apoptotic process	BP	1	0	1	1	0
GO:2000765	regulation of cytoplasmic translation	BP	4	0	1	1	0
GO:0008045	motor neuron axon guidance	BP	9	0	1	1	0
GO:0048846	axon extension involved in axon guidance	BP	12	0	1	1	0
GO:0007031	peroxisome organization	BP	8	0	1	1	0
GO:0015910	long-chain fatty acid import into peroxisome	BP	2	0	1	1	0
GO:0015916	fatty-acyl-CoA transport	BP	1	0	1	1	0
GO:0015919	peroxisomal membrane transport	BP	5	0	1	1	0
GO:0035337	fatty-acyl-CoA metabolic process	BP	15	0	1	1	0
GO:0036111	very long-chain fatty-acyl-CoA metabolic process	BP	2	0	1	1	0
GO:0036113	very long-chain fatty-acyl-CoA catabolic process	BP	1	0	1	1	0
GO:0036115	fatty-acyl-CoA catabolic process	BP	3	0	1	1	0
GO:0042760	very long-chain fatty acid catabolic process	BP	2	0	1	1	0
GO:0043574	peroxisomal transport	BP	5	0	1	1	0
GO:0055089	fatty acid homeostasis	BP	5	0	1	1	0
GO:0072348	sulfur compound transport	BP	23	0	1	1	0
GO:1900016	negative regulation of cytokine production involved in inflammatory response	BP	11	0	1	1	0
GO:1901337	thioester transport	BP	1	0	1	1	0
GO:1901569	fatty acid derivative catabolic process	BP	3	0	1	1	0
GO:1903427	negative regulation of reactive oxygen species biosynthetic process	BP	8	0	1	1	0
GO:1990535	neuron projection maintenance	BP	3	0	1	1	0
GO:0006117	acetaldehyde metabolic process	BP	1	0	1	1	0
GO:0018937	nitroglycerin metabolic process	BP	1	0	1	1	0
GO:1903179	regulation of dopamine biosynthetic process	BP	2	0	1	1	0
GO:1905627	regulation of serotonin biosynthetic process	BP	1	0	1	1	0
GO:0040037	negative regulation of fibroblast growth factor receptor signaling pathway	BP	6	0	1	1	0
GO:0060411	cardiac septum morphogenesis	BP	30	0	1	1	0
GO:0060412	ventricular septum morphogenesis	BP	21	0	1	1	0
GO:0060539	diaphragm development	BP	2	0	1	1	0
GO:0006714	sesquiterpenoid metabolic process	BP	1	0	1	1	0
GO:0046458	hexadecanal metabolic process	BP	1	0	1	1	0
GO:0030388	fructose 1,6-bisphosphate metabolic process	BP	1	0	1	1	0
GO:0070862	negative regulation of protein exit from endoplasmic reticulum	BP	2	0	1	1	0
GO:1904153	negative regulation of retrograde protein transport, ER to cytosol	BP	1	0	1	1	0
GO:0002538	arachidonate metabolite production involved in inflammatory response	BP	2	0	1	1	0
GO:0002540	leukotriene production involved in inflammatory response	BP	1	0	1	1	0
GO:0006691	leukotriene metabolic process	BP	1	0	1	1	0
GO:0019370	leukotriene biosynthetic process	BP	1	0	1	1	0
GO:0019372	lipoxygenase pathway	BP	2	0	1	1	0
GO:0070206	protein trimerization	BP	4	0	1	1	0
GO:0070207	protein homotrimerization	BP	4	0	1	1	0
GO:0036260	RNA capping	BP	3	0	1	1	0
GO:0036261	7-methylguanosine cap hypermethylation	BP	1	0	1	1	0
GO:0042308	negative regulation of protein import into nucleus	BP	5	0	1	1	0
GO:0046823	negative regulation of nucleocytoplasmic transport	BP	6	0	1	1	0
GO:1900181	negative regulation of protein localization to nucleus	BP	16	0	1	1	0
GO:0006595	polyamine metabolic process	BP	5	0	1	1	0
GO:0006596	polyamine biosynthetic process	BP	4	0	1	1	0
GO:0006597	spermine biosynthetic process	BP	3	0	1	1	0
GO:0008215	spermine metabolic process	BP	5	0	1	1	0
GO:0008216	spermidine metabolic process	BP	3	0	1	1	0
GO:0008295	spermidine biosynthetic process	BP	2	0	1	1	0
GO:0046500	S-adenosylmethionine metabolic process	BP	4	0	1	1	0
GO:0006196	AMP catabolic process	BP	2	0	1	1	0
GO:0032264	IMP salvage	BP	3	0	1	1	0
GO:0006862	nucleotide transport	BP	10	0	1	1	0
GO:0015865	purine nucleotide transport	BP	10	0	1	1	0
GO:0015867	ATP transport	BP	5	0	1	1	0
GO:0015868	purine ribonucleotide transport	BP	9	0	1	1	0
GO:0035435	phosphate ion transmembrane transport	BP	5	0	1	1	0
GO:0051503	adenine nucleotide transport	BP	10	0	1	1	0
GO:1901264	carbohydrate derivative transport	BP	23	0	1	1	0
GO:1904669	ATP export	BP	1	0	1	1	0
GO:0015866	ADP transport	BP	2	0	1	1	0
GO:0072530	purine-containing compound transmembrane transport	BP	10	0	1	1	0
GO:0140021	mitochondrial ADP transmembrane transport	BP	1	0	1	1	0
GO:1901524	regulation of mitophagy	BP	10	0	1	1	0
GO:1901526	positive regulation of mitophagy	BP	5	0	1	1	0
GO:1901679	nucleotide transmembrane transport	BP	5	0	1	1	0
GO:1903146	regulation of autophagy of mitochondrion	BP	10	0	1	1	0
GO:1903599	positive regulation of autophagy of mitochondrion	BP	5	0	1	1	0
GO:1990544	mitochondrial ATP transmembrane transport	BP	1	0	1	1	0
GO:0097210	response to gonadotropin-releasing hormone	BP	2	0	1	1	0
GO:0097211	cellular response to gonadotropin-releasing hormone	BP	1	0	1	1	0
GO:1902721	negative regulation of prolactin secretion	BP	1	0	1	1	0
GO:0051560	mitochondrial calcium ion homeostasis	BP	5	0	1	1	0
GO:1904627	response to phorbol 13-acetate 12-myristate	BP	7	0	1	1	0
GO:0032060	bleb assembly	BP	4	0	1	1	0
GO:0050650	chondroitin sulfate proteoglycan biosynthetic process	BP	12	0	1	1	0
GO:0050651	dermatan sulfate proteoglycan biosynthetic process	BP	3	0	1	1	0
GO:0050654	chondroitin sulfate proteoglycan metabolic process	BP	15	0	1	1	0
GO:0050655	dermatan sulfate proteoglycan metabolic process	BP	6	0	1	1	0
GO:0110010	basolateral protein secretion	BP	2	0	1	1	0
GO:0006896	Golgi to vacuole transport	BP	8	0	1	1	0
GO:0090160	Golgi to lysosome transport	BP	5	0	1	1	0
GO:1903361	protein localization to basolateral plasma membrane	BP	2	0	1	1	0
GO:0036438	maintenance of lens transparency	BP	2	0	1	1	0
GO:0043247	telomere maintenance in response to DNA damage	BP	7	0	1	1	0
GO:0044029	positive regulation of gene expression via chromosomal CpG island demethylation	BP	5	0	1	1	0
GO:0045815	transcription initiation-coupled chromatin remodeling	BP	11	0	1	1	0
GO:0097698	telomere maintenance via base-excision repair	BP	1	0	1	1	0
GO:0141137	positive regulation of gene expression, epigenetic	BP	11	0	1	1	0
GO:0044346	fibroblast apoptotic process	BP	7	0	1	1	0
GO:2000269	regulation of fibroblast apoptotic process	BP	6	0	1	1	0
GO:2000270	negative regulation of fibroblast apoptotic process	BP	3	0	1	1	0
GO:0071873	response to norepinephrine	BP	1	0	1	1	0
GO:0071874	cellular response to norepinephrine stimulus	BP	1	0	1	1	0
GO:0180011	cytosolic mRNA polyadenylation	BP	1	0	1	1	0
GO:0002367	cytokine production involved in immune response	BP	19	0	1	1	0
GO:0002701	negative regulation of production of molecular mediator of immune response	BP	7	0	1	1	0
GO:0002718	regulation of cytokine production involved in immune response	BP	19	0	1	1	0
GO:0002719	negative regulation of cytokine production involved in immune response	BP	5	0	1	1	0
GO:0006656	phosphatidylcholine biosynthetic process	BP	8	0	1	1	0
GO:0010901	regulation of very-low-density lipoprotein particle remodeling	BP	2	0	1	1	0
GO:0010903	negative regulation of very-low-density lipoprotein particle remodeling	BP	2	0	1	1	0
GO:0018158	protein oxidation	BP	2	0	1	1	0
GO:0018206	peptidyl-methionine modification	BP	3	0	1	1	0
GO:0030299	intestinal cholesterol absorption	BP	5	0	1	1	0
GO:0030300	regulation of intestinal cholesterol absorption	BP	3	0	1	1	0
GO:0030325	adrenal gland development	BP	13	0	1	1	0
GO:0032611	interleukin-1 beta production	BP	18	0	1	1	0
GO:0032651	regulation of interleukin-1 beta production	BP	18	0	1	1	0
GO:0032691	negative regulation of interleukin-1 beta production	BP	4	0	1	1	0
GO:0034115	negative regulation of heterotypic cell-cell adhesion	BP	3	0	1	1	0
GO:0034367	protein-containing complex remodeling	BP	6	0	1	1	0
GO:0034368	protein-lipid complex remodeling	BP	6	0	1	1	0
GO:0034369	plasma lipoprotein particle remodeling	BP	6	0	1	1	0
GO:0034370	triglyceride-rich lipoprotein particle remodeling	BP	3	0	1	1	0
GO:0034372	very-low-density lipoprotein particle remodeling	BP	3	0	1	1	0
GO:0034375	high-density lipoprotein particle remodeling	BP	5	0	1	1	0
GO:0044241	lipid digestion	BP	5	0	1	1	0
GO:0051180	vitamin transport	BP	11	0	1	1	0
GO:0055090	acylglycerol homeostasis	BP	9	0	1	1	0
GO:0060192	negative regulation of lipase activity	BP	2	0	1	1	0
GO:0060352	cell adhesion molecule production	BP	4	0	1	1	0
GO:0060353	regulation of cell adhesion molecule production	BP	4	0	1	1	0
GO:0060354	negative regulation of cell adhesion molecule production	BP	4	0	1	1	0
GO:0070328	triglyceride homeostasis	BP	9	0	1	1	0
GO:0070508	cholesterol import	BP	5	0	1	1	0
GO:0070586	cell-cell adhesion involved in gastrulation	BP	3	0	1	1	0
GO:0070587	regulation of cell-cell adhesion involved in gastrulation	BP	3	0	1	1	0
GO:0098856	intestinal lipid absorption	BP	5	0	1	1	0
GO:1902994	regulation of phospholipid efflux	BP	3	0	1	1	0
GO:1902995	positive regulation of phospholipid efflux	BP	3	0	1	1	0
