direction	ligand_complex	ligand_subunits	receptor_complex	receptor_subunits	annotation	pathway_name	interaction_name	L_mean_sender	L_pct_sender	L_rn	R_mean_receiver	R_pct_receiver	R_rn	prob
Tac1+_neuron -> Cx3cr1+_immune	Wnt3	Wnt3	FZD3_LRP5	Fzd3;Lrp5	Secreted Signaling	WNT	WNT3_FZD3_LRP5	0.0860334300700677	0.212264150943396	0.592754255783501	0.101222999134503	0.0744186046511628	0.715546482724016	0.392584749916
Tac1+_neuron -> Cx3cr1+_immune	Sema3e	Sema3e	Plxnd1	Plxnd1	Secreted Signaling	SEMA3	SEMA3E_PLXND1	0.100847385696133	0.207547169811321	0.615320820602357	0.0800787871991994	0.12093023255814	0.681099956350938	0.391382390924837
Tac1+_neuron -> Cx3cr1+_immune	Wnt3	Wnt3	FZD8_LRP6	Fzd8;Lrp6	Secreted Signaling	WNT	WNT3_FZD8_LRP6	0.0860334300700677	0.212264150943396	0.592754255783501	0.098476917442586	0.0744186046511628	0.710969211637057	0.390927990124037
Tac1+_neuron -> Cx3cr1+_immune	Jag1	Jag1	Notch1	Notch1	Cell-Cell Contact	NOTCH	JAG1_NOTCH1	0.0556674552442214	0.089622641509434	0.538891313836752	0.190777655233267	0.251162790697674	0.81601920558708	0.390699303299484
Tac1+_neuron -> Cx3cr1+_immune	Wnt3	Wnt3	FZD8_LRP5	Fzd8;Lrp5	Secreted Signaling	WNT	WNT3_FZD8_LRP5	0.0860334300700677	0.212264150943396	0.592754255783501	0.0962851009404198	0.0744186046511628	0.708060325637009	0.389865777726848
Tac1+_neuron -> Cx3cr1+_immune	Ccl4	Ccl4	Ccr5	Ccr5	Secreted Signaling	CCL	CCL4_CCR5	0.0339758969898629	0.080188679245283	0.489087734613706	0.965710698082037	0.711627906976744	0.97402880838062	0.386992465085767
Tac1+_neuron -> Cx3cr1+_immune	Sema4d	Sema4d	Plxnb1	Plxnb1	Cell-Cell Contact	SEMA4	SEMA4D_PLXNB1	0.129415825717848	0.297169811320755	0.653862941946748	0.0539592760786932	0.0697674418604651	0.626189436927106	0.385336779303904
Tac1+_neuron -> Cx3cr1+_immune	Mag	Mag	Mag	Mag	Cell-Cell Contact	MAG	MAG_MAG	0.0672154334604468	0.136792452830189	0.561065037101702	0.122855004536906	0.181395348837209	0.746660846791794	0.384803737273001
Tac1+_neuron -> Cx3cr1+_immune	Sema3c	Sema3c	NRP1_PLXNA2	Nrp1;Plxna2	Secreted Signaling	SEMA3	SEMA3C_NRP1_PLXNA2	0.0618608430606001	0.0990566037735849	0.55067656045395	0.157600131441125	0.0558139534883721	0.763526881902024	0.383613183540284
Tac1+_neuron -> Cx3cr1+_immune	Sema3d	Sema3d	NRP2_PLXNA3	Nrp2;Plxna3	Secreted Signaling	SEMA3	SEMA3D_NRP2_PLXNA3	0.0817824426693737	0.136792452830189	0.585683107813182	0.0956872101502996	0.0558139534883721	0.701137535897142	0.383436041076793
Tac1+_neuron -> Cx3cr1+_immune	Bmp2	Bmp2	BMPR1A_BMPR2	Bmpr1a;Bmpr2	Secreted Signaling	BMP	BMP2_BMPR1A_BMPR2	0.04996257288356	0.132075471698113	0.527629855958097	0.178565934458025	0.186046511627907	0.80309528639769	0.379691600883071
Tac1+_neuron -> Cx3cr1+_immune	Bmp7	Bmp7	ACVR1_ACVR2B	Acvr1;Acvr2b	Secreted Signaling	BMP	BMP7_ACVR1_ACVR2B	0.0691043053273935	0.108490566037736	0.564382365779136	0.106901505753096	0.111627906976744	0.724507551357303	0.379515334646635
Tac1+_neuron -> Cx3cr1+_immune	Gdf11	Gdf11	ACVR1B_ACVR2B	Acvr1b;Acvr2b	Secreted Signaling	GDF	GDF11_ACVR1B_ACVR2B	0.0916354021172835	0.245283018867925	0.602051505892623	0.0721202123845568	0.0976744186046512	0.666114226021165	0.378534886952396
Tac1+_neuron -> Cx3cr1+_immune	Bmp7	Bmp7	BMPR1A_ACVR2B	Bmpr1a;Acvr2b	Secreted Signaling	BMP	BMP7_BMPR1A_ACVR2B	0.0691043053273935	0.108490566037736	0.564382365779136	0.101927699115182	0.111627906976744	0.717028011191393	0.376964883635929
Tac1+_neuron -> Cx3cr1+_immune	Sema3c	Sema3c	NRP2_PLXNA2	Nrp2;Plxna2	Secreted Signaling	SEMA3	SEMA3C_NRP2_PLXNA2	0.0618608430606001	0.0990566037735849	0.55067656045395	0.119010583163968	0.0558139534883721	0.735849405486699	0.37498766620056
Tac1+_neuron -> Cx3cr1+_immune	Spp1	Spp1	ITGAV_ITGB5	Itgav;Itgb5	Secreted Signaling	SPP1	SPP1_ITGAV_ITGB5	0.0322784030829144	0.0518867924528302	0.484591881274553	0.650550096453033	0.32093023255814	0.923321391399633	0.374525845831207
Tac1+_neuron -> Cx3cr1+_immune	Calca	Calca	Calcrl	Calcrl	Secreted Signaling	CALCR	CALCA_CALCRL	0.140221640543231	0.183962264150943	0.668005237887385	0.0409033776510481	0.0651162790697674	0.589175032736796	0.372587414876846
Tac1+_neuron -> Cx3cr1+_immune	Spp1	Spp1	ITGAV_ITGB1	Itgav;Itgb1	Secreted Signaling	SPP1	SPP1_ITGAV_ITGB1	0.0322784030829144	0.0518867924528302	0.484591881274553	0.461810422841915	0.32093023255814	0.91274537463662	0.372556797391235
Tac1+_neuron -> Cx3cr1+_immune	Sema3c	Sema3c	NRP1_PLXNA3	Nrp1;Plxna3	Secreted Signaling	SEMA3	SEMA3C_NRP1_PLXNA3	0.0618608430606001	0.0990566037735849	0.55067656045395	0.126714082865595	0.0558139534883721	0.727509396048142	0.372276172759683
Tac1+_neuron -> Cx3cr1+_immune	Ptprm	Ptprm	Ptprm	Ptprm	Cell-Cell Contact	PTPRM	PTPRM_PTPRM	0.126712554585292	0.320754716981132	0.650807507638586	0.0441570061481885	0.0511627906976744	0.598603230030554	0.370405015866417
Tac1+_neuron -> Cx3cr1+_immune	Wnt7b	Wnt7b	FZD5_LRP6	Fzd5;Lrp6	Secreted Signaling	WNT	WNT7B_FZD5_LRP6	0.0578498491209571	0.089622641509434	0.543561763422086	0.112172497855624	0.0930232558139535	0.730858590907876	0.368978082995533
Tac1+_neuron -> Cx3cr1+_immune	Wnt7b	Wnt7b	FZD5_LRP5	Fzd5;Lrp5	Secreted Signaling	WNT	WNT7B_FZD5_LRP5	0.0578498491209571	0.089622641509434	0.543561763422086	0.109675856629699	0.0930232558139535	0.727868328758252	0.36801208064571
Tac1+_neuron -> Cx3cr1+_immune	Wnt7b	Wnt7b	FZD7_LRP6	Fzd7;Lrp6	Secreted Signaling	WNT	WNT7B_FZD7_LRP6	0.0578498491209571	0.089622641509434	0.543561763422086	0.108355613975074	0.0930232558139535	0.725512572834868	0.367246240238062
Tac1+_neuron -> Cx3cr1+_immune	Wnt7b	Wnt7b	FZD7_LRP5	Fzd7;Lrp5	Secreted Signaling	WNT	WNT7B_FZD7_LRP5	0.0578498491209571	0.089622641509434	0.543561763422086	0.10594392574416	0.0930232558139535	0.722544183583359	0.366275155377567
Tac1+_neuron -> Cx3cr1+_immune	Angptl4	Angptl4	Sdc4	Sdc4	Secreted Signaling	ANGPTL	ANGPTL4_SDC4	0.02538162355607	0.0566037735849057	0.46171977302488	1.29763892299533	0.762790697674419	0.984024443474465	0.365812369392096
Tac1+_neuron -> Cx3cr1+_immune	Cntn2	Cntn2	L1cam	L1cam	Cell-Cell Contact	CNTN	CNTN2_L1CAM	0.0959150637222218	0.259433962264151	0.608075076385858	0.0546819994241282	0.0790697674418605	0.628153644696639	0.365217113698353
Tac1+_neuron -> Cx3cr1+_immune	Wnt7b	Wnt7b	FZD3_LRP6	Fzd3;Lrp6	Secreted Signaling	WNT	WNT7B_FZD3_LRP6	0.0578498491209571	0.089622641509434	0.543561763422086	0.103527221051859	0.0744186046511628	0.718486123698966	0.364936541187184
Tac1+_neuron -> Cx3cr1+_immune	Inhibin B	Inha;Inhbb	Acvr2b	Acvr2b	Secreted Signaling	ACTIVIN	INHABB_ACVR2B	0.063629666278114	0.0518867924528302	0.569701648667916	0.0756003002577596	0.111627906976744	0.673068529026626	0.364006977344777
Tac1+_neuron -> Cx3cr1+_immune	Wnt7b	Wnt7b	FZD3_LRP5	Fzd3;Lrp5	Secreted Signaling	WNT	WNT7B_FZD3_LRP5	0.0578498491209571	0.089622641509434	0.543561763422086	0.101222999134503	0.0744186046511628	0.715546482724016	0.363958819880055
Tac1+_neuron -> Cx3cr1+_immune	Sema3c	Sema3c	NRP2_PLXNA3	Nrp2;Plxna3	Secreted Signaling	SEMA3	SEMA3C_NRP2_PLXNA3	0.0618608430606001	0.0990566037735849	0.55067656045395	0.0956872101502996	0.0558139534883721	0.701137535897142	0.363342550273219
Tac1+_neuron -> Cx3cr1+_immune	Sema3f	Sema3f	NRP2_PLXNA4	Nrp2;Plxna4	Secreted Signaling	SEMA3	SEMA3F_NRP2_PLXNA4	0.039919334394811	0.127358490566038	0.505063291139241	0.174817568015721	0.167441860465116	0.798809617903166	0.3628691294382
Tac1+_neuron -> Cx3cr1+_immune	Bmp7	Bmp7	ACVR1_ACVR2A	Acvr1;Acvr2a	Secreted Signaling	BMP	BMP7_ACVR1_ACVR2A	0.0691043053273935	0.108490566037736	0.564382365779136	0.0779838193009326	0.0511627906976744	0.676772308813754	0.362438729851266
Tac1+_neuron -> Cx3cr1+_immune	Wnt7b	Wnt7b	FZD8_LRP6	Fzd8;Lrp6	Secreted Signaling	WNT	WNT7B_FZD8_LRP6	0.0578498491209571	0.089622641509434	0.543561763422086	0.098476917442586	0.0744186046511628	0.710969211637057	0.362422865315247
Tac1+_neuron -> Cx3cr1+_immune	Fgf9	Fgf9	Fgfr3	Fgfr3	Secreted Signaling	FGF	FGF9_FGFR3	0.0619121374804855	0.14622641509434	0.550807507638586	0.0882390937071956	0.0883720930232558	0.696071584460934	0.361639621904347
Tac1+_neuron -> Cx3cr1+_immune	Wnt7b	Wnt7b	FZD8_LRP5	Fzd8;Lrp5	Secreted Signaling	WNT	WNT7B_FZD8_LRP5	0.0578498491209571	0.089622641509434	0.543561763422086	0.0962851009404198	0.0744186046511628	0.708060325637009	0.361438105793576
Tac1+_neuron -> Cx3cr1+_immune	Ccl3	Ccl3	Ccr5	Ccr5	Secreted Signaling	CCL	CCL3_CCR5	0.0243347955551736	0.0613207547169811	0.457835006547359	0.965710698082037	0.711627906976744	0.97402880838062	0.360950170270186
Tac1+_neuron -> Cx3cr1+_immune	Igf1	Igf1	ITGAV_ITGB3	Itgav;Itgb3	Secreted Signaling	IGF	IGF1_ITGAV_ITGB3	0.0494769917542818	0.0613207547169811	0.526451331296377	0.122628958512666	0.0976744186046512	0.739940879104673	0.36094244799552
Tac1+_neuron -> Cx3cr1+_immune	Fgf9	Fgf9	Fgfr1	Fgfr1	Secreted Signaling	FGF	FGF9_FGFR1	0.0619121374804855	0.14622641509434	0.550807507638586	0.0855599141489316	0.0930232558139535	0.690833697075513	0.359775704261113
Tac1+_neuron -> Cx3cr1+_immune	Bmp7	Bmp7	BMPR1A_ACVR2A	Bmpr1a;Acvr2a	Secreted Signaling	BMP	BMP7_BMPR1A_ACVR2A	0.0691043053273935	0.108490566037736	0.564382365779136	0.0743554659362502	0.0511627906976744	0.669785569120751	0.359774617392187
Tac1+_neuron -> Cx3cr1+_immune	Wnt5a	Wnt5a	Fzd5	Fzd5	Secreted Signaling	ncWNT	WNT5A_FZD5	0.0721335502292507	0.127358490566038	0.569576604103012	0.0700303685121646	0.0930232558139535	0.66180707114797	0.359549078441438
Tac1+_neuron -> Cx3cr1+_immune	Spp1	Spp1	ITGA5_ITGB1	Itga5;Itgb1	Secreted Signaling	SPP1	SPP1_ITGA5_ITGB1	0.0322784030829144	0.0518867924528302	0.484591881274553	0.309945402468693	0.158139534883721	0.845455039336338	0.358847361204902
Tac1+_neuron -> Cx3cr1+_immune	Jam2	Jam2	Jam3	Jam3	Cell-Cell Contact	JAM	JAM2_JAM3	0.0810949792437859	0.160377358490566	0.584722828459188	0.0582106869323517	0.0744186046511628	0.636316019205587	0.357127407626648
Tac1+_neuron -> Cx3cr1+_immune	Fgf18	Fgf18	Fgfr3	Fgfr3	Secreted Signaling	FGF	FGF18_FGFR3	0.057027638977753	0.14622641509434	0.542034046268005	0.0882390937071956	0.0883720930232558	0.696071584460934	0.356385446665912
Tac1+_neuron -> Cx3cr1+_immune	Sema3c	Sema3c	Plxnd1	Plxnd1	Secreted Signaling	SEMA3	SEMA3C_PLXND1	0.0618608430606001	0.0990566037735849	0.55067656045395	0.0800787871991994	0.12093023255814	0.681099956350938	0.356173822107459
Tac1+_neuron -> Cx3cr1+_immune	Spp1	Spp1	ITGA9_ITGB1	Itga9;Itgb1	Secreted Signaling	SPP1	SPP1_ITGA9_ITGB1	0.0322784030829144	0.0518867924528302	0.484591881274553	0.28863726244878	0.144186046511628	0.832560387492949	0.355968038104291
Tac1+_neuron -> Cx3cr1+_immune	Wnt5a	Wnt5a	Fzd7	Fzd7	Secreted Signaling	ncWNT	WNT5A_FZD7	0.0721335502292507	0.127358490566038	0.569576604103012	0.0653456172505366	0.0930232558139535	0.652160628546486	0.355697117861458
Tac1+_neuron -> Cx3cr1+_immune	Fgf18	Fgf18	Fgfr1	Fgfr1	Secreted Signaling	FGF	FGF18_FGFR1	0.057027638977753	0.14622641509434	0.542034046268005	0.0855599141489316	0.0930232558139535	0.690833697075513	0.354548609434598
Tac1+_neuron -> Cx3cr1+_immune	Bmp2	Bmp2	BMPR1A_ACVR2B	Bmpr1a;Acvr2b	Secreted Signaling	BMP	BMP2_BMPR1A_ACVR2B	0.04996257288356	0.132075471698113	0.527629855958097	0.101927699115182	0.111627906976744	0.717028011191393	0.354492390292542
Tac1+_neuron -> Cx3cr1+_immune	Wnt5a	Wnt5a	Fzd3	Fzd3	Secreted Signaling	ncWNT	WNT5A_FZD3	0.0721335502292507	0.127358490566038	0.569576604103012	0.0596516887420496	0.0744186046511628	0.639589698821475	0.350545752497423
Tac1+_neuron -> Cx3cr1+_immune	Sema3f	Sema3f	NRP2_PLXNA2	Nrp2;Plxna2	Secreted Signaling	SEMA3	SEMA3F_NRP2_PLXNA2	0.039919334394811	0.127358490566038	0.505063291139241	0.119010583163968	0.0558139534883721	0.735849405486699	0.345513326944843
Tac1+_neuron -> Cx3cr1+_immune	Wnt5a	Wnt5a	Fzd8	Fzd8	Secreted Signaling	ncWNT	WNT5A_FZD8	0.0721335502292507	0.127358490566038	0.569576604103012	0.0539737410876275	0.0744186046511628	0.626276735050196	0.344924166206323
Tac1+_neuron -> Cx3cr1+_immune	C3	C3	C3ar1	C3ar1	Secreted Signaling	COMPLEMENT	C3_C3AR1	0.0192979787707786	0.0660377358490566	0.437712789175033	1.21042599798155	0.823255813953488	0.981667394151026	0.344496330780924
Tac1+_neuron -> Cx3cr1+_immune	Angptl4	Angptl4	Sdc3	Sdc3	Secreted Signaling	ANGPTL	ANGPTL4_SDC3	0.02538162355607	0.0566037735849057	0.46171977302488	0.240382069584	0.311627906976744	0.850021824530773	0.341945029540789
Tac1+_neuron -> Cx3cr1+_immune	Il34	Il34	Csf1r	Csf1r	Secreted Signaling	CSF	IL34_CSF1R	0.0181292049164113	0.0660377358490566	0.432300305543431	2.75497456997994	0.925581395348837	0.996115233522479	0.34167806526503
Tac1+_neuron -> Cx3cr1+_immune	Angptl4	Angptl4	ITGA5_ITGB1	Itga5;Itgb1	Secreted Signaling	ANGPTL	ANGPTL4_ITGA5_ITGB1	0.02538162355607	0.0566037735849057	0.46171977302488	0.309945402468693	0.158139534883721	0.845455039336338	0.340995509995904
Tac1+_neuron -> Cx3cr1+_immune	C3	C3	ITGAM_ITGB2	Itgam;Itgb2	Secreted Signaling	COMPLEMENT	C3_ITGAM_ITGB2	0.0192979787707786	0.0660377358490566	0.437712789175033	0.681290235080543	0.493023255813954	0.949829680040376	0.339726391763045
Tac1+_neuron -> Cx3cr1+_immune	Bmp2	Bmp2	BMPR1A_ACVR2A	Bmpr1a;Acvr2a	Secreted Signaling	BMP	BMP2_BMPR1A_ACVR2A	0.04996257288356	0.132075471698113	0.527629855958097	0.0743554659362502	0.0511627906976744	0.669785569120751	0.338326909540773
Tac1+_neuron -> Cx3cr1+_immune	Shh	Shh	PTCH1_SMO	Ptch1;Smo	Secreted Signaling	HH	SHH_PTCH1	0.0287660034687393	0.080188679245283	0.474508948057617	0.156997497797002	0.130232558139535	0.781579035637304	0.33624856824156
Tac1+_neuron -> Cx3cr1+_immune	Sema3f	Sema3f	NRP2_PLXNA3	Nrp2;Plxna3	Secreted Signaling	SEMA3	SEMA3F_NRP2_PLXNA3	0.039919334394811	0.127358490566038	0.505063291139241	0.0956872101502996	0.0558139534883721	0.701137535897142	0.334783526715728
Tac1+_neuron -> Cx3cr1+_immune	Spp1	Spp1	ITGA4_ITGB1	Itga4;Itgb1	Secreted Signaling	SPP1	SPP1_ITGA4_ITGB1	0.0322784030829144	0.0518867924528302	0.484591881274553	0.171945088658969	0.0511627906976744	0.744149041207447	0.333701433527145
Tac1+_neuron -> Cx3cr1+_immune	Spp1	Spp1	ITGAV_ITGB3	Itgav;Itgb3	Secreted Signaling	SPP1	SPP1_ITGAV_ITGB3	0.0322784030829144	0.0518867924528302	0.484591881274553	0.122628958512666	0.0976744186046512	0.739940879104673	0.332521674244889
Tac1+_neuron -> Cx3cr1+_immune	Pros1	Pros1	Axl	Axl	Secreted Signaling	PROS	PROS1_AXL	0.0245544097285037	0.0518867924528302	0.458751636839808	0.17879408201505	0.232558139534884	0.80615451767787	0.33008014872569
Tac1+_neuron -> Cx3cr1+_immune	Fgf10	Fgf10	Fgfr1	Fgfr1	Secreted Signaling	FGF	FGF10_FGFR1	0.0388550901869379	0.0849056603773585	0.502575294631165	0.0855599141489316	0.0930232558139535	0.690833697075513	0.329805570319052
Tac1+_neuron -> Cx3cr1+_immune	Ctf1	Ctf1	LIFR_IL6ST	Lifr;Il6st	Secreted Signaling	LIFR	CTF1_LIFR_IL6ST	0.0204778290798653	0.0660377358490566	0.443605412483632	0.223569652680801	0.204651162790698	0.832992325206292	0.323788415385428
Tac1+_neuron -> Cx3cr1+_immune	Il11	Il11	IL11R complex 1	Il11ra1;Il6st	Secreted Signaling	IL6	IL11_IL11RA1_IL6ST	0.0170753791624988	0.0566037735849057	0.42723701440419	0.350387187754003	0.423255813953488	0.898667513997796	0.322251778581763
Tac1+_neuron -> Cx3cr1+_immune	Ccl3	Ccl3	Ccr1	Ccr1	Secreted Signaling	CCL	CCL3_CCR1	0.0243347955551736	0.0613207547169811	0.457835006547359	0.144418618414037	0.125581395348837	0.772588389349629	0.321435391633594
Tac1+_neuron -> Cx3cr1+_immune	Sema5b	Sema5b	Plxna3	Plxna3	Cell-Cell Contact	SEMA5	SEMA5B_PLXNA3	0.0685892142406853	0.141509433962264	0.563727629855958	0.0366024174977023	0.0558139534883721	0.574290702749891	0.318368287225975
Tac1+_neuron -> Cx3cr1+_immune	Sema3b	Sema3b	NRP1_PLXNA4	Nrp1;Plxna4	Secreted Signaling	SEMA3	SEMA3B_NRP1_PLXNA4	0.0191891619028173	0.0660377358490566	0.437450894805762	0.231502703079242	0.167441860465116	0.828855214454577	0.317892091659986
Tac1+_neuron -> Cx3cr1+_immune	Angptl4	Angptl4	ITGAV_ITGB3	Itgav;Itgb3	Secreted Signaling	ANGPTL	ANGPTL4_ITGAV_ITGB3	0.02538162355607	0.0566037735849057	0.46171977302488	0.122628958512666	0.0976744186046512	0.739940879104673	0.315979466905102
Tac1+_neuron -> Cx3cr1+_immune	Wnt7a	Wnt7a	FZD5_LRP6	Fzd5;Lrp6	Secreted Signaling	WNT	WNT7A_FZD5_LRP6	0.0254421359256887	0.0518867924528302	0.461938018332606	0.112172497855624	0.0930232558139535	0.730858590907876	0.313681577870257
Tac1+_neuron -> Cx3cr1+_immune	Wnt7a	Wnt7a	FZD5_LRP5	Fzd5;Lrp5	Secreted Signaling	WNT	WNT7A_FZD5_LRP5	0.0254421359256887	0.0518867924528302	0.461938018332606	0.109675856629699	0.0930232558139535	0.727868328758252	0.312860344427721
Tac1+_neuron -> Cx3cr1+_immune	Wnt7a	Wnt7a	FZD7_LRP6	Fzd7;Lrp6	Secreted Signaling	WNT	WNT7A_FZD7_LRP6	0.0254421359256887	0.0518867924528302	0.461938018332606	0.108355613975074	0.0930232558139535	0.725512572834868	0.312209275872327
Tac1+_neuron -> Cx3cr1+_immune	Sema3b	Sema3b	NRP2_PLXNA4	Nrp2;Plxna4	Secreted Signaling	SEMA3	SEMA3B_NRP2_PLXNA4	0.0191891619028173	0.0660377358490566	0.437450894805762	0.174817568015721	0.167441860465116	0.798809617903166	0.311521967635866
Tac1+_neuron -> Cx3cr1+_immune	Wnt7a	Wnt7a	FZD7_LRP5	Fzd7;Lrp5	Secreted Signaling	WNT	WNT7A_FZD7_LRP5	0.0254421359256887	0.0518867924528302	0.461938018332606	0.10594392574416	0.0930232558139535	0.722544183583359	0.311383721604136
Tac1+_neuron -> Cx3cr1+_immune	Gdf10	Gdf10	ACVR1B_ACVR2A	Acvr1b;Acvr2a	Secreted Signaling	GDF	GDF10_ACVR1B_ACVR2A	0.0429754348391465	0.0660377358490566	0.512527280663466	0.0526111355581094	0.0511627906976744	0.622226313353782	0.31133537145876
Tac1+_neuron -> Cx3cr1+_immune	Wnt7a	Wnt7a	FZD3_LRP6	Fzd3;Lrp6	Secreted Signaling	WNT	WNT7A_FZD3_LRP6	0.0254421359256887	0.0518867924528302	0.461938018332606	0.103527221051859	0.0744186046511628	0.718486123698966	0.31024571739535
Tac1+_neuron -> Cx3cr1+_immune	Pthlh	Pthlh	Pth1r	Pth1r	Secreted Signaling	PTH	PTHLH_PTH1R	0.057899850039456	0.080188679245283	0.543692710606722	0.0374593845696789	0.0511627906976744	0.577302487996508	0.309572515740806
Tac1+_neuron -> Cx3cr1+_immune	Wnt7a	Wnt7a	FZD3_LRP5	Fzd3;Lrp5	Secreted Signaling	WNT	WNT7A_FZD3_LRP5	0.0254421359256887	0.0518867924528302	0.461938018332606	0.101222999134503	0.0744186046511628	0.715546482724016	0.30941452124449
Tac1+_neuron -> Cx3cr1+_immune	Wnt7a	Wnt7a	FZD8_LRP6	Fzd8;Lrp6	Secreted Signaling	WNT	WNT7A_FZD8_LRP6	0.0254421359256887	0.0518867924528302	0.461938018332606	0.098476917442586	0.0744186046511628	0.710969211637057	0.308108750865083
Tac1+_neuron -> Cx3cr1+_immune	C3	C3	ITGAX_ITGB2	Itgax;Itgb2	Secreted Signaling	COMPLEMENT	C3_ITGAX_ITGB2	0.0192979787707786	0.0660377358490566	0.437712789175033	0.17438209557454	0.0790697674418605	0.779548533681201	0.307404183126611
Tac1+_neuron -> Cx3cr1+_immune	Wnt7a	Wnt7a	FZD8_LRP5	Fzd8;Lrp5	Secreted Signaling	WNT	WNT7A_FZD8_LRP5	0.0254421359256887	0.0518867924528302	0.461938018332606	0.0962851009404198	0.0744186046511628	0.708060325637009	0.307271571274163
Tac1+_neuron -> Cx3cr1+_immune	Sema3b	Sema3b	NRP1_PLXNA2	Nrp1;Plxna2	Secreted Signaling	SEMA3	SEMA3B_NRP1_PLXNA2	0.0191891619028173	0.0660377358490566	0.437450894805762	0.157600131441125	0.0558139534883721	0.763526881902024	0.303445008808027
Tac1+_neuron -> Cx3cr1+_immune	Wnt5b	Wnt5b	Fzd5	Fzd5	Secreted Signaling	ncWNT	WNT5B_FZD5	0.0295340206838746	0.0613207547169811	0.476778699257966	0.0700303685121646	0.0930232558139535	0.66180707114797	0.303184857476418
Tac1+_neuron -> Cx3cr1+_immune	Wnt5b	Wnt5b	Fzd7	Fzd7	Secreted Signaling	ncWNT	WNT5B_FZD7	0.0295340206838746	0.0613207547169811	0.476778699257966	0.0653456172505366	0.0930232558139535	0.652160628546486	0.299936744243843
Tac1+_neuron -> Cx3cr1+_immune	Sema3b	Sema3b	NRP2_PLXNA2	Nrp2;Plxna2	Secreted Signaling	SEMA3	SEMA3B_NRP2_PLXNA2	0.0191891619028173	0.0660377358490566	0.437450894805762	0.119010583163968	0.0558139534883721	0.735849405486699	0.296622067633348
Tac1+_neuron -> Cx3cr1+_immune	Wnt5b	Wnt5b	Fzd3	Fzd3	Secreted Signaling	ncWNT	WNT5B_FZD3	0.0295340206838746	0.0613207547169811	0.476778699257966	0.0596516887420496	0.0744186046511628	0.639589698821475	0.295592925646187
Tac1+_neuron -> Cx3cr1+_immune	Sema3b	Sema3b	NRP1_PLXNA3	Nrp1;Plxna3	Secreted Signaling	SEMA3	SEMA3B_NRP1_PLXNA3	0.0191891619028173	0.0660377358490566	0.437450894805762	0.126714082865595	0.0558139534883721	0.727509396048142	0.294477226980437
Tac1+_neuron -> Cx3cr1+_immune	Spp1	Spp1	Cd44	Cd44	Secreted Signaling	SPP1	SPP1_CD44	0.0322784030829144	0.0518867924528302	0.484591881274553	0.0508404332898591	0.0744186046511628	0.61728502837189	0.29246739777948
Tac1+_neuron -> Cx3cr1+_immune	Wnt5b	Wnt5b	Fzd8	Fzd8	Secreted Signaling	ncWNT	WNT5B_FZD8	0.0295340206838746	0.0613207547169811	0.476778699257966	0.0539737410876275	0.0744186046511628	0.626276735050196	0.290852599663857
Tac1+_neuron -> Cx3cr1+_immune	Angptl4	Angptl4	Sdc2	Sdc2	Secreted Signaling	ANGPTL	ANGPTL4_SDC2	0.02538162355607	0.0566037735849057	0.46171977302488	0.0626065677480486	0.0744186046511628	0.646311654299433	0.287933847621949
Tac1+_neuron -> Cx3cr1+_immune	Sema3b	Sema3b	NRP2_PLXNA3	Nrp2;Plxna3	Secreted Signaling	SEMA3	SEMA3B_NRP2_PLXNA3	0.0191891619028173	0.0660377358490566	0.437450894805762	0.0956872101502996	0.0558139534883721	0.701137535897142	0.287410569028083
Tac1+_neuron -> Cx3cr1+_immune	Fgf1	Fgf1	Fgfr3	Fgfr3	Secreted Signaling	FGF	FGF1_FGFR3	0.0185608296604294	0.0518867924528302	0.43465735486687	0.0882390937071956	0.0883720930232558	0.696071584460934	0.28392818677285
Tac1+_neuron -> Cx3cr1+_immune	Gdf9	Gdf9	ACVR1B_BMPR2	Acvr1b;Bmpr2	Secreted Signaling	GDF	GDF9_ACVR1B_BMPR2	0.015343883666097	0.0518867924528302	0.417765168048887	0.126346549853998	0.0976744186046512	0.746070148962772	0.283692834867117
Tac1+_neuron -> Cx3cr1+_immune	Fgf1	Fgf1	Fgfr1	Fgfr1	Secreted Signaling	FGF	FGF1_FGFR1	0.0185608296604294	0.0518867924528302	0.43465735486687	0.0855599141489316	0.0930232558139535	0.690833697075513	0.282464799675079
Tac1+_neuron -> Cx3cr1+_immune	Nppa	Nppa	Npr1	Npr1	Secreted Signaling	NPR1	NPPA_NPR1	0.0363747513238525	0.0990566037735849	0.495766041030118	0.0361583876704529	0.0558139534883721	0.572675687472719	0.281308401215148
Tac1+_neuron -> Cx3cr1+_immune	Sema7a	Sema7a	Plxnc1	Plxnc1	Cell-Cell Contact	SEMA7	SEMA7A_PLXNC1	0.024447564352965	0.0660377358490566	0.458227848101266	0.0543692911161777	0.0837209302325581	0.627193365342645	0.279107769004458
Tac1+_neuron -> Cx3cr1+_immune	Inhbb	Inhbb	ACVR1B_ACVR2B	Acvr1b;Acvr2b	Secreted Signaling	ACTIVIN	INHBB_ACVR1B_ACVR2B	0.0188653845325484	0.0518867924528302	0.435879528590135	0.0721202123845568	0.0976744186046512	0.666114226021165	0.276191177357634
Tac1+_neuron -> Cx3cr1+_immune	Inhbb	Inhbb	ACVR1B_ACVR2A	Acvr1b;Acvr2a	Secreted Signaling	ACTIVIN	INHBB_ACVR1B_ACVR2A	0.0188653845325484	0.0518867924528302	0.435879528590135	0.0526111355581094	0.0511627906976744	0.622226313353782	0.262381749656349
